name,tech,cat,size,Latitude,Longitude,state_abbr,unit,size_perc,size_perc_scurve
Consolidated Communications,Colocation Datacenter,Datacenter,0.33,38.6601019232163,-121.385390406377,CA,MW,3.584772690210266e-4,0.33446925260026933
TurnKey Internet,Self-build Datacenter,Datacenter,0.99,34.0485991292637,-118.255083090899,CA,MW,0.0010768685897044467,0.46920446292403056
Switch,Colocation Datacenter,Datacenter,9.075000000000001,36.0559001479172,-115.214215160209,NV,MW,0.009877162268076342,0.6764497697811769
CARI.net,Colocation Datacenter,Datacenter,0.33,32.8295135201155,-117.133680821601,CA,MW,3.584772690210266e-4,0.33446925260026933
Psychz Networks,Colocation Datacenter,Datacenter,0.66,34.0489017732505,-118.257517073579,CA,MW,7.176729293627365e-4,0.4155754666095678
LV.Net,Self-build Datacenter,Datacenter,0.033,36.1575913792451,-115.113972676437,NV,MW,3.5201174713487585e-5,0.12072065583645451
Digital Realty,Colocation Datacenter,Datacenter,7.92,40.8916651495486,-74.2296660867998,NJ,MW,0.008619977456880357,0.66263248323203
KIO Networks,Colocation Datacenter,Datacenter,6.336,19.628836777525,-99.1480113855405,NA,MW,0.006895838287240149,0.6416773642125759
Alchemy,Colocation Datacenter,Datacenter,1.32,33.6813207851915,-117.841879260018,CA,MW,0.0014360642500461567,0.49707249917727087
Xfernet,Colocation Datacenter,Datacenter,0.33,34.0615078744027,-118.293301614393,CA,MW,3.584772690210266e-4,0.33446925260026933
Lumen Technologies,Colocation Datacenter,Datacenter,1.98,37.3735046783654,-121.987611886904,CA,MW,0.002154455570729577,0.5378026804166678
NFINIT,Colocation Datacenter,Datacenter,2.64,32.8279439452441,-117.130110276755,CA,MW,0.002872846891412997,0.5631704731174867
Cologix,Colocation Datacenter,Datacenter,0.8250000000000001,32.800933544005,-96.8197865341647,TX,MW,8.972707595335917e-4,0.46160156089888477
IC2NET,Colocation Datacenter,Datacenter,0.33,33.7173310972613,-117.803262388852,CA,MW,3.584772690210266e-4,0.33446925260026933
Consolidated Communications,Colocation Datacenter,Datacenter,0.33,38.6974362409282,-121.283023715615,CA,MW,3.584772690210266e-4,0.33446925260026933
CoreSite,Colocation Datacenter,Datacenter,25.740000000000002,40.7845146723995,-74.0651493420979,NJ,MW,0.0280165431153327,0.7637214897056672
Flexential,Colocation Datacenter,Datacenter,4.356,32.800492710882,-96.8195418288353,TX,MW,0.004740664325189888,0.6123018693704554
QuadraNet,Colocation Datacenter,Datacenter,0.33,33.9458701818718,-118.393526609204,CA,MW,3.584772690210266e-4,0.33446925260026933
Lumen Technologies,Colocation Datacenter,Datacenter,0.66,37.3771848319134,-121.952042959917,CA,MW,7.176729293627365e-4,0.4155754666095678
Alchemy,Colocation Datacenter,Datacenter,0.66,34.0512292564896,-118.26596555627,CA,MW,7.176729293627365e-4,0.4155754666095678
Switch,Colocation Datacenter,Datacenter,1.32,36.0591434776288,-115.21367126505,NV,MW,0.0014360642500461567,0.49707249917727087
CoreSite,Colocation Datacenter,Datacenter,1.584,40.7201968480966,-74.0048229039958,NY,MW,0.0017234207783195247,0.5212325990682144
Flexential,Colocation Datacenter,Datacenter,7.425000000000001,36.2481799806594,-115.10125515646,NV,MW,0.008081183966367792,0.6610360872394155
Ascenty,Colocation Datacenter,Datacenter,16.5,20.6599105,-100.1054769,NA,MW,0.017959064625764815,0.7301827761839543
Verizon,Self-build Datacenter,Datacenter,0.28974,36.0281338389299,-115.088951749714,NV,MW,0.00031465539845933796,0.3303889965615269
Ascenty,Colocation Datacenter,Datacenter,13.200000000000001,20.5917773200362,-100.154902165462,NA,MW,0.014367108022347716,0.709905288357056
Colocation America,Colocation Datacenter,Datacenter,0.264,34.0486642500113,-118.255578201758,CA,MW,2.8663813695268463e-4,0.315989724875794
DataBank,Colocation Datacenter,Datacenter,0.957,32.8004860644587,-96.8194610291128,TX,MW,0.0010409490236702756,0.4682566449842307
Amazon Web Services,Self-build Datacenter,Datacenter,59.400000000000006,38.9044492647346,-77.4532967315576,VA,MW,0.06465450047018712,0.828267322110371
365 Data Centers,Colocation Datacenter,Datacenter,1.518,40.5816231171621,-74.5738806021514,NJ,MW,0.0016515816462511826,0.5199379760614532
365 Data Centers,Colocation Datacenter,Datacenter,0.396,40.7073192400957,-74.0123933444765,NY,MW,4.3031640108936856e-4,0.37692711334378215
365 Data Centers,Colocation Datacenter,Datacenter,6.2700000000000005,40.8293441907897,-74.0493652040674,NJ,MW,0.0068239991551718076,0.6409353607160034
DataBank,Colocation Datacenter,Datacenter,4.62,32.7783435222,-96.7986814826624,TX,MW,0.005028020853463257,0.6168196233655726
Centersquare,Colocation Datacenter,Datacenter,6.6000000000000005,32.9120768055566,-96.8706857172141,TX,MW,0.007183194815513517,0.6455658398812243
DataBank,Colocation Datacenter,Datacenter,0.4884,40.7179282065066,-74.0082629868842,NY,MW,5.308911859850474e-4,0.39591049123597416
Russo Development,Colocation Datacenter,Datacenter,3.3000000000000003,40.830822224858,-74.0559206598916,NJ,MW,0.0035912382120964165,0.5864688078909632
Equinix,Colocation Datacenter,Datacenter,7.92,-23.4638894447879,-46.8627494144751,NA,MW,0.008619977456880357,0.66263248323203
CloudHQ,Colocation Datacenter,Datacenter,12.705,38.7477363380259,-77.5317490022828,VA,MW,0.013828314531835152,0.7087286659423112
Evocative,Colocation Datacenter,Datacenter,1.1880000000000002,41.1807756418263,-73.7549865516219,NY,MW,0.0012923859859094728,0.49273851559360243
ODATA,Colocation Datacenter,Datacenter,17.82,-33.3072854580355,-70.7282951073198,NA,MW,0.019395847267131658,0.7359462199784954
Long Island Interconnect,Colocation Datacenter,Datacenter,1.0230000000000001,40.7554975457466,-73.5580079277278,NY,MW,0.0011127881557386177,0.4847633816909252
ODATA,Colocation Datacenter,Datacenter,2.112,-23.5017906021629,-46.8251036728492,NA,MW,0.0022981338348662607,0.5517184480891771
DataBank,Colocation Datacenter,Datacenter,35.31,33.0876606290899,-96.8152825711431,TX,MW,0.03843321726524229,0.7921631350359036
SBA Edge,Colocation Datacenter,Datacenter,1.7160000000000002,-23.6465680797677,-46.7175243871612,NA,MW,0.0018670990424562088,0.532098961937512
Scala,Colocation Datacenter,Datacenter,14.124,-23.4949599281227,-46.81132823681,NA,MW,0.015372855871304504,0.719367642963019
ODATA,Colocation Datacenter,Datacenter,21.12,20.5881169710791,-100.200118830427,NA,MW,0.022987803870548756,0.7478184255115174
ASAP Telecom,Colocation Datacenter,Datacenter,0.66,-23.6316474819708,-46.7113084312327,NA,MW,7.176729293627365e-4,0.4155754666095678
Ascenty,Colocation Datacenter,Datacenter,16.5,-22.8957947990017,-47.1817712643951,NA,MW,0.017959064625764815,0.7301827761839543
Scala,Colocation Datacenter,Datacenter,3.96,-23.4975792043028,-46.8145877734795,NA,MW,0.0043096295327798365,0.6014333584057593
DataBank,Colocation Datacenter,Datacenter,0.6204,32.9228855480193,-96.7912922002035,TX,MW,6.745694501217313e-4,0.41378719278131315
Equinix,Colocation Datacenter,Datacenter,19.552500000000002,32.8015538985107,-96.8210523441994,TX,MW,0.021281624483925635,0.7418989669920812
Opti9,Colocation Datacenter,Datacenter,1.6500000000000001,40.7230863355632,-73.6316189156405,NY,MW,0.0017952599103878667,0.5253577947705927
eStruxture,Colocation Datacenter,Datacenter,3.5639999999999934,45.4457634184155,-73.8692813515153,NA,MW,0.003878594740369777,0.5968252848837857
365 Data Centers,Colocation Datacenter,Datacenter,3.96,40.8227766357663,-73.2916361732838,NY,MW,0.0043096295327798365,0.6014333584057593
Ascenty,Colocation Datacenter,Datacenter,16.5,-22.8955466618447,-47.1802026465316,NA,MW,0.017959064625764815,0.7301827761839543
DataBank,Colocation Datacenter,Datacenter,26.400000000000002,41.0403095463003,-73.9898683444663,NY,MW,0.02873493443601612,0.7650522155526219
DataBank,Colocation Datacenter,Datacenter,1.98,40.5494387576243,-74.4582413020511,NJ,MW,0.002154455570729577,0.5378026804166678
DataBank,Colocation Datacenter,Datacenter,0.44484000000000007,32.8387688260122,-96.8650081000917,TX,MW,4.834773588199417e-4,0.38946295323835733
Marcatel,Self-build Datacenter,Datacenter,0.05280000000000001,20.3763848914668,-100.015850990949,NA,MW,5.675291433399018e-5,0.1678782234493634
Bovespa,Colocation Datacenter,Datacenter,6.6000000000000005,-23.466285050635,-46.8640944259243,NA,MW,0.007183194815513517,0.6455658398812243
DataBank,Colocation Datacenter,Datacenter,2.64,32.8216841587782,-96.8734662093434,TX,MW,0.002872846891412997,0.5631704731174867
Ascenty,Colocation Datacenter,Datacenter,0.99,-22.8948611936607,-47.1789479461853,NA,MW,0.0010768685897044467,0.46920446292403056
UANL,Self-build Datacenter,Datacenter,0.013200000000000002,25.7252035533105,-100.310805853404,NA,MW,1.364943509298498e-5,0.0865566768730906
365 Data Centers,Colocation Datacenter,Datacenter,0.8580000000000001,42.884220172732,-78.875409844406,NY,MW,9.331903255677627e-4,0.46326887931108013
11:11 Systems,Colocation Datacenter,Datacenter,2.64,40.8282494064535,-74.0435177103049,NJ,MW,0.002872846891412997,0.5631704731174867
BBVA,Self-build Datacenter,Datacenter,7.260000000000001,19.543706878906,-99.27611243997,NA,MW,0.007901586136196938,0.6588171395044857
DataBank,Colocation Datacenter,Datacenter,3.7620000000000005,32.9663240878808,-96.7111745521417,TX,MW,0.004094112136574811,0.599715942615646
DataBank,Colocation Datacenter,Datacenter,0.4494599999999994,40.7415550761969,-74.0030247715429,NY,MW,4.88506098064725e-4,0.39000433462503614
Scala,Colocation Datacenter,Datacenter,4.62,-22.8206556993945,-47.0998712535967,NA,MW,0.005028020853463257,0.6168196233655726
Centersquare,Colocation Datacenter,Datacenter,7.92,33.0950977112305,-96.6836824003568,TX,MW,0.008619977456880357,0.66263248323203
eStruxture,Colocation Datacenter,Datacenter,3.96,43.8208178458645,-79.2397189444163,NA,MW,0.0043096295327798365,0.6014333584057593
HostDime,Colocation Datacenter,Datacenter,0.99,-7.1173532537458,-34.8567912576485,NA,MW,0.0010768685897044467,0.46920446292403056
Angola Cables,Colocation Datacenter,Datacenter,0.33,-3.73884778215255,-38.4572881090148,NA,MW,3.584772690210266e-4,0.33446925260026933
CSU,Self-build Datacenter,Datacenter,1.1880000000000002,-23.5693448766978,-46.6924656239676,NA,MW,0.0012923859859094728,0.49273851559360243
Digital Realty,Colocation Datacenter,Datacenter,9.24,37.3619110864854,-121.946322745871,CA,MW,0.010056760098247196,0.6772969633617073
CorScale,Colocation Datacenter,Datacenter,215.16,38.8025672164097,-77.5851599109402,VA,MW,0.23419485215147426,0.9224106674578288
Codemig,Self-build Datacenter,Datacenter,0.66,-19.9266930986741,-43.9210406208664,NA,MW,7.176729293627365e-4,0.4155754666095678
Unifique,Colocation Datacenter,Datacenter,1.32,-26.8193486126052,-49.2729234690612,NA,MW,0.0014360642500461567,0.49707249917727087
Dataprev,Self-build Datacenter,Datacenter,0.3366,-23.5373315389105,-46.6109767689702,NA,MW,3.656611822278608e-4,0.3734037273494115
TierPoint,Colocation Datacenter,Datacenter,2.31,41.0883745031938,-73.8153367733003,NY,MW,0.0025136512310712867,0.5553540616822411
TierPoint,Colocation Datacenter,Datacenter,1.32,41.0866316662965,-73.8174183867938,NY,MW,0.0014360642500461567,0.49707249917727087
Elea Data Centers,Colocation Datacenter,Datacenter,0.66,-25.4246998353662,-49.281119258047,NA,MW,7.176729293627365e-4,0.4155754666095678
Bradesco,Self-build Datacenter,Datacenter,1.32,-23.4869659061,-46.8568429016652,NA,MW,0.0014360642500461567,0.49707249917727087
STACK Infrastructure,Colocation Datacenter,Datacenter,410.52000000000004,38.7448116199091,-77.5347661317893,VA,MW,0.44683868307376656,0.9560609108550308
TOTVS,Colocation Datacenter,Datacenter,1.6500000000000001,-23.5085338088219,-46.6514172937508,NA,MW,0.0017952599103878667,0.5253577947705927
eStruxture,Colocation Datacenter,Datacenter,13.200000000000001,51.2015133081619,-113.932733144535,NA,MW,0.014367108022347716,0.709905288357056
eStruxture,Colocation Datacenter,Datacenter,2.64,43.6015128118196,-79.5369315579581,NA,MW,0.002872846891412997,0.5631704731174867
SKY,Self-build Datacenter,Datacenter,1.1880000000000002,-22.6902136129979,-47.013519813584,NA,MW,0.0012923859859094728,0.49273851559360243
Elea Data Centers,Colocation Datacenter,Datacenter,1.122,-22.9683027703246,-43.3805634855375,NA,MW,0.0012205468538411307,0.48922216070846786
NextStreamDC,Colocation Datacenter,Datacenter,3.96,-23.4680966502062,-46.858279373609,NA,MW,0.0043096295327798365,0.6014333584057593
Angola Cables,Colocation Datacenter,Datacenter,1.3134000000000001,-3.73540652841558,-38.4619540723107,NA,MW,0.0014288803368393225,0.496955390627259
1547 Critical Systems Realty,Colocation Datacenter,Datacenter,31.218,41.0347021625014,-73.9759261328218,NY,MW,0.03397919107700508,0.7804891412155349
Elea Data Centers,Colocation Datacenter,Datacenter,2.0460000000000003,-15.7895001860703,-47.9114936044808,NA,MW,0.0022262947027979186,0.5503895357677484
ITAU,Self-build Datacenter,Datacenter,5.94,-22.4907854705063,-46.9704943367385,NA,MW,0.006464803494830097,0.6344822178279486
Telehouse Canada,Colocation Datacenter,Datacenter,13.200000000000001,43.644836454531,-79.3842170732973,NA,MW,0.014367108022347716,0.709905288357056
Embratel,Colocation Datacenter,Datacenter,3.3000000000000003,-23.5421749376968,-46.709471541669,NA,MW,0.0035912382120964165,0.5864688078909632
eStruxture,Colocation Datacenter,Datacenter,1.221,43.6476274551563,-79.3840443943838,NA,MW,0.0013283055519436437,0.495667121952323
ITAU,Self-build Datacenter,Datacenter,4.62,-22.4908647729781,-46.979603118656,NA,MW,0.005028020853463257,0.6168196233655726
Santander,Self-build Datacenter,Datacenter,4.62,-22.8040050753208,-47.0620931911961,NA,MW,0.005028020853463257,0.6168196233655726
eStruxture,Colocation Datacenter,Datacenter,0.264,45.5024811527875,-73.5654987309063,NA,MW,2.8663813695268463e-4,0.315989724875794
Elea Data Centers,Colocation Datacenter,Datacenter,1.8479999999999999,-15.7884110331828,-47.8855014043842,NA,MW,0.0020107773065928926,0.5353039393158621
Go Telecom!,Colocation Datacenter,Datacenter,0.66,-22.9748941348333,-43.3663889639417,NA,MW,7.176729293627365e-4,0.4155754666095678
Neoenergia,Self-build Datacenter,Datacenter,1.32,-12.9595843815071,-38.4355445711137,NA,MW,0.0014360642500461567,0.49707249917727087
Bradesco,Self-build Datacenter,Datacenter,2.64,-23.549018516386,-46.7725270142576,NA,MW,0.002872846891412997,0.5631704731174867
H5 Data Centers,Colocation Datacenter,Datacenter,0.99,45.5319169506808,-122.683976330828,OR,MW,0.0010768685897044467,0.46920446292403056
CSU,Self-build Datacenter,Datacenter,1.8479999999999999,-23.5163297733759,-46.85822870596,NA,MW,0.0020107773065928926,0.5353039393158621
Amazon Web Services,Self-build Datacenter,Datacenter,129.36,38.9221251352947,-77.4830306463789,VA,MW,0.14080398046262962,0.8901908614807073
Elea Data Centers,Colocation Datacenter,Datacenter,0.66,-30.0344288281147,-51.1911058296223,NA,MW,7.176729293627365e-4,0.4155754666095678
Armaz̩m,Colocation Datacenter,Datacenter,1.98,-26.2516262336158,-48.8755247278918,NA,MW,0.002154455570729577,0.5378026804166678
H5 Data Centers,Colocation Datacenter,Datacenter,3.8940000000000006,39.9625162567665,-75.164050119361,PA,MW,0.004237790400711494,0.6010364058804065
SONDA,Colocation Datacenter,Datacenter,1.6500000000000001,-19.942604725327,-44.0113009687972,NA,MW,0.0017952599103878667,0.5253577947705927
H5 Data Centers,Colocation Datacenter,Datacenter,1.32,40.451813980043,-79.9808578291422,PA,MW,0.0014360642500461567,0.49707249917727087
Interserver,Colocation Datacenter,Datacenter,0.396,40.786250878505,-74.0737780598162,NJ,MW,4.3031640108936856e-4,0.37692711334378215
H5 Data Centers,Colocation Datacenter,Datacenter,0.99,44.9715726957761,-93.1474040496303,MN,MW,0.0010768685897044467,0.46920446292403056
Prisma Medios de Pago,Self-build Datacenter,Datacenter,1.6500000000000001,-34.6397052551523,-58.4025904639937,NA,MW,0.0017952599103878667,0.5253577947705927
HostDime,Colocation Datacenter,Datacenter,0.33,20.6570656074297,-103.397309025185,NA,MW,3.584772690210266e-4,0.33446925260026933
IBM,Self-build Datacenter,Datacenter,2.64,20.5675258649454,-103.29290539324,NA,MW,0.002872846891412997,0.5631704731174867
H5 Data Centers,Colocation Datacenter,Datacenter,1.6500000000000001,40.7854420808301,-74.0749693444741,NJ,MW,0.0017952599103878667,0.5253577947705927
Verizon,Self-build Datacenter,Datacenter,3.3000000000000003,40.5558204539312,-74.7054917916126,NJ,MW,0.0035912382120964165,0.5864688078909632
LeFrak,Colocation Datacenter,Datacenter,6.6000000000000005,40.7269026226227,-74.0335673540715,NJ,MW,0.007183194815513517,0.6455658398812243
NetGlobalis,Colocation Datacenter,Datacenter,1.32,-33.3868554763246,-70.6163575497921,NA,MW,0.0014360642500461567,0.49707249917727087
Meta,Self-build Datacenter,Datacenter,435.6,36.4109198943398,-86.3692752245925,TN,MW,0.47413755325973655,0.958474136765082
Meta,Self-build Datacenter,Datacenter,76.56,39.3232636484797,-94.5888597163861,MO,MW,0.08333267480795603,0.8489649643306053
Morgan Stanley,Self-build Datacenter,Datacenter,3.3000000000000003,40.5397749645582,-74.5421923040762,NJ,MW,0.0035912382120964165,0.5864688078909632
New Jersey Fiber Exchange,Colocation Datacenter,Datacenter,8.316,40.1615938989068,-74.0531120058616,NJ,MW,0.009051012249290408,0.6701050713659765
JP Morgan,Self-build Datacenter,Datacenter,6.6000000000000005,41.0521668873012,-73.9716174075857,NY,MW,0.007183194815513517,0.6455658398812243
NextStreamDC,Colocation Datacenter,Datacenter,2.64,-33.4437604432694,-70.6578900784316,NA,MW,0.002872846891412997,0.5631704731174867
EdgeConneX,Colocation Datacenter,Datacenter,9.24,-33.296879607643,-70.7045688302137,NA,MW,0.010056760098247196,0.6772969633617073
DataVerge,Colocation Datacenter,Datacenter,4.95,40.6579014860473,-74.0049911174912,NY,MW,0.005387216513804967,0.6237746529530668
Ascenty,Colocation Datacenter,Datacenter,7.260000000000001,-33.3366861937861,-70.7060333215331,NA,MW,0.007901586136196938,0.6588171395044857
BBVA,Self-build Datacenter,Datacenter,0.33,-12.0934608054045,-77.0205811781497,NA,MW,3.584772690210266e-4,0.33446925260026933
Disaster Recovery,Colocation Datacenter,Datacenter,0.33,19.2589659679509,-99.5811715143056,NA,MW,3.584772690210266e-4,0.33446925260026933
Petrobras,Self-build Datacenter,Datacenter,3.96,-22.8488499712397,-43.2328706331147,NA,MW,0.0043096295327798365,0.6014333584057593
Fiserv,Self-build Datacenter,Datacenter,0.33,-34.6097515587426,-58.375282097714,NA,MW,3.584772690210266e-4,0.33446925260026933
Cirion,Colocation Datacenter,Datacenter,0.33,4.76320314504203,-74.0468152823238,NA,MW,3.584772690210266e-4,0.33446925260026933
Cirion,Colocation Datacenter,Datacenter,0.198,3.4686133066676,-76.5312273334544,NA,MW,2.1479900488434258e-4,0.2853188752906802
SONDA,Colocation Datacenter,Datacenter,1.98,4.67494185757417,-74.1549143028125,NA,MW,0.002154455570729577,0.5378026804166678
ARBA,Self-build Datacenter,Datacenter,0.66,-34.8877957719362,-58.0053283607321,NA,MW,7.176729293627365e-4,0.4155754666095678
SONDA,Colocation Datacenter,Datacenter,0.66,4.70162088028006,-74.0542131613502,NA,MW,7.176729293627365e-4,0.4155754666095678
Scala,Colocation Datacenter,Datacenter,23.1,-33.1384049258916,-71.560457080938,NA,MW,0.025142977832599018,0.7552021174680965
Telecom Argentina,Colocation Datacenter,Datacenter,0.33,-31.4036479096862,-64.2118430795532,NA,MW,3.584772690210266e-4,0.33446925260026933
Tecnoera,Colocation Datacenter,Datacenter,0.132,-33.0292100306466,-71.567518126124,NA,MW,1.4295987281600058e-4,0.24754281120651617
CyrusOne,Colocation Datacenter,Datacenter,83.16000000000001,29.4175695014725,-98.7877389024519,TX,MW,0.09051658801479023,0.8584627747661674
Somos,Colocation Datacenter,Datacenter,0.33,-33.4183426929277,-70.5995975725254,NA,MW,3.584772690210266e-4,0.33446925260026933
Megacable,Colocation Datacenter,Datacenter,3.3000000000000003,20.6122755140967,-103.281724644681,NA,MW,0.0035912382120964165,0.5864688078909632
QuadraNet,Colocation Datacenter,Datacenter,1.6500000000000001,40.7862757148117,-74.0742833309808,NJ,MW,0.0017952599103878667,0.5253577947705927
Cirion,Colocation Datacenter,Datacenter,2.31,-34.622884593803,-58.35762828835,NA,MW,0.0025136512310712867,0.5553540616822411
Equinix,Colocation Datacenter,Datacenter,8.58,20.5925342831313,-100.162796645952,NA,MW,0.009338368777563777,0.6715931398612669
Latechco,Colocation Datacenter,Datacenter,0.33,-34.9024426586434,-56.1341086151617,NA,MW,3.584772690210266e-4,0.33446925260026933
Lincoln Property Company,Colocation Datacenter,Datacenter,1.4520000000000002,41.1270931378658,-73.8624108131791,NY,MW,0.001579742514182841,0.5180563038110195
Meta,Self-build Datacenter,Datacenter,158.4,41.888150064178,-88.7210056829081,IL,MW,0.17241319857270013,0.9045708656771964
Fiserv,Self-build Datacenter,Datacenter,0.66,-34.6367988495428,-58.412883270667,NA,MW,7.176729293627365e-4,0.4155754666095678
Grupo Imagen,Self-build Datacenter,Datacenter,1.32,19.339040942375,-99.1816333504816,NA,MW,0.0014360642500461567,0.49707249917727087
Banorte,Self-build Datacenter,Datacenter,3.96,19.3139894309444,-99.1384339943573,NA,MW,0.0043096295327798365,0.6014333584057593
DRFortress,Colocation Datacenter,Datacenter,1.6500000000000001,21.3347803401109,-157.918255956234,HI,MW,0.0017952599103878667,0.5253577947705927
Microsoft,Self-build Datacenter,Datacenter,79.2,33.4090287711438,-112.364483038008,AZ,MW,0.08620624009068971,0.8504903198328608
Switch,Colocation Datacenter,Datacenter,0.48642,36.1436586044351,-115.076758794682,NV,MW,5.287360120229971e-4,0.39577722942475796
Verizon,Self-build Datacenter,Datacenter,29.040000000000003,32.972112228516004,-97.1567911489173,TX,MW,0.0316084997187498,0.7752648114330342
Datasur,Colocation Datacenter,Datacenter,0.33,5.74883185995414,-55.2824497880797,NA,MW,3.584772690210266e-4,0.33446925260026933
Daycohost,Colocation Datacenter,Datacenter,0.66,10.1601300183854,-67.9550057475154,NA,MW,7.176729293627365e-4,0.4155754666095678
Tigo,Colocation Datacenter,Datacenter,0.66,14.0475854333234,-87.1992795385473,NA,MW,7.176729293627365e-4,0.4155754666095678
PS Line,Colocation Datacenter,Datacenter,0.198,-25.2883152655184,-57.6016297034973,NA,MW,2.1479900488434258e-4,0.2853188752906802
Switch,Colocation Datacenter,Datacenter,0.07656,36.1432522757624,-115.077503398756,NV,MW,8.26150018785933e-5,0.2224355087605811
Claro,Self-build Datacenter,Datacenter,0.8580000000000001,-2.18893719201766,-79.8026721520246,NA,MW,9.331903255677627e-4,0.46326887931108013
CenturyLink,Colocation Datacenter,Datacenter,0.198,36.1439695384733,-115.083290857833,NV,MW,2.1479900488434258e-4,0.2853188752906802
Bancard,Self-build Datacenter,Datacenter,0.66,-25.2846286119586,-57.6017015010173,NA,MW,7.176729293627365e-4,0.4155754666095678
CenturyLink,Colocation Datacenter,Datacenter,0.21780000000000002,36.1446861982817,-115.081490636419,NV,MW,2.363507445048452e-4,0.30871675772651785
Grupo Popa,Colocation Datacenter,Datacenter,0.0792,14.091866489066,-87.1930802288896,NA,MW,8.548856716132698e-5,0.22301369796723533
Banesco,Self-build Datacenter,Datacenter,0.33,10.475490125252,-66.9493834497583,NA,MW,3.584772690210266e-4,0.33446925260026933
Prime Data Centers,Colocation Datacenter,Datacenter,21.78,34.001192553706,-118.231144739118,CA,MW,0.02370619519123218,0.7529529397232753
DataBank,Colocation Datacenter,Datacenter,0.528,31.5551457359401,-97.1334906576703,TX,MW,5.739946652260526e-4,0.4001521973645303
Wayscom,Colocation Datacenter,Datacenter,0.198,4.90196081960021,-52.3234283344283,NA,MW,2.1479900488434258e-4,0.2853188752906802
Banpro,Self-build Datacenter,Datacenter,0.8580000000000001,12.1340735976301,-86.2799995710573,NA,MW,9.331903255677627e-4,0.46326887931108013
Tigo,Colocation Datacenter,Datacenter,0.792,14.4691721110363,-90.4831064620059,NA,MW,8.613511934994207e-4,0.45478548622291065
Switch,Colocation Datacenter,Datacenter,19.8,36.0638996661852,-115.221234968868,NV,MW,0.021551021229181917,0.742365222627286
ITAIPU,Self-build Datacenter,Datacenter,0.66,-25.4285574708512,-54.6368192205489,NA,MW,7.176729293627365e-4,0.4155754666095678
GBM Guatemala,Colocation Datacenter,Datacenter,0.46199999999999997,14.5825438846238,-90.49455670284,NA,MW,5.021555331577106e-4,0.3902747392171655
Daycohost,Colocation Datacenter,Datacenter,0.33,10.481102888647,-66.8584038796443,NA,MW,3.584772690210266e-4,0.33446925260026933
Switch,Colocation Datacenter,Datacenter,0.13662,36.1427431323645,-115.076724127481,NV,MW,1.479886120607845e-4,0.26938022434803693
NTT Global Data Centers,Colocation Datacenter,Datacenter,221.76000000000002,38.8017069356719,-77.6108195589512,VA,MW,0.24137876535830846,0.9236234863079815
CNT,Colocation Datacenter,Datacenter,1.98,-2.19924331790255,-80.0854756314097,NA,MW,0.002154455570729577,0.5378026804166678
Tigo,Colocation Datacenter,Datacenter,1.6500000000000001,12.110030385909,-86.2800137280313,NA,MW,0.0017952599103878667,0.5253577947705927
Microsoft,Self-build Datacenter,Datacenter,79.2,33.4914572832674,-112.439825685654,AZ,MW,0.08620624009068971,0.8504903198328608
Banco Central de Honduras,Self-build Datacenter,Datacenter,0.66,15.5043351848316,-88.0261873826679,NA,MW,7.176729293627365e-4,0.4155754666095678
QTS Datacenters,Colocation Datacenter,Datacenter,59.400000000000006,29.4491553966867,-98.6531737720185,TX,MW,0.06465450047018712,0.828267322110371
Telconet,Colocation Datacenter,Datacenter,0.99,-0.113406799100026,-78.4734724409698,NA,MW,0.0010768685897044467,0.46920446292403056
Claro,Self-build Datacenter,Datacenter,0.66,-0.11221346521578,-78.4703823623802,NA,MW,7.176729293627365e-4,0.4155754666095678
Sabey Data Centers,Colocation Datacenter,Datacenter,47.52,30.4881689580358,-97.6468215423415,TX,MW,0.051723456697885556,0.807719986018711
Evocative,Colocation Datacenter,Datacenter,1.6500000000000001,33.1721244191959,-96.725505057671,TX,MW,0.0017952599103878667,0.5253577947705927
Tigo,Colocation Datacenter,Datacenter,0.66,-17.6953907427252,-63.154965111842,NA,MW,7.176729293627365e-4,0.4155754666095678
Banco Central de Honduras,Self-build Datacenter,Datacenter,0.66,14.071624039395,-87.2043338031442,NA,MW,7.176729293627365e-4,0.4155754666095678
Tigo,Colocation Datacenter,Datacenter,1.32,-25.3578650331597,-57.5709049212247,NA,MW,0.0014360642500461567,0.49707249917727087
Verizon,Self-build Datacenter,Datacenter,0.66,36.1447208236907,-115.07783058187,NV,MW,7.176729293627365e-4,0.4155754666095678
CNT,Colocation Datacenter,Datacenter,1.98,-0.273434683636514,-78.4740140349465,NA,MW,0.002154455570729577,0.5378026804166678
Telconet,Colocation Datacenter,Datacenter,0.99,-2.15300189053666,-79.9534075687082,NA,MW,0.0010768685897044467,0.46920446292403056
BAC Credomatic,Self-build Datacenter,Datacenter,0.33,14.0853469897178,-87.1729223612657,NA,MW,3.584772690210266e-4,0.33446925260026933
Banpro,Self-build Datacenter,Datacenter,0.132,12.473564324916,-85.659848072325,NA,MW,1.4295987281600058e-4,0.24754281120651617
STACK Infrastructure,Colocation Datacenter,Datacenter,118.80000000000001,38.7622698549561,-77.5147669925818,VA,MW,0.1293097193316949,0.8834827988820975
Grupo Popa,Colocation Datacenter,Datacenter,0.0792,15.5228694959173,-88.0263748237939,NA,MW,8.548856716132698e-5,0.22301369796723533
Flexential,Colocation Datacenter,Datacenter,1.1946,28.0373092876708,-82.5400259292773,FL,MW,0.001299569899116307,0.49543287424502636
